n type t_tot t_blk lambda s feed x y z
50 1 9.606000 1.200000 0.859202 34.368071 1995.565410 34.368071 0.000000 0.000000
50 1 9.612000 1.206000 0.864177 34.567073 1975.609756 34.567073 0.000000 0.000000
50 1 9.618000 1.212000 0.869071 34.762838 1939.689579 34.762838 0.000000 0.000000
50 1 9.624000 1.218000 0.873875 34.955011 1903.769401 34.955011 0.000000 0.000000
50 1 9.630000 1.224000 0.878590 35.143592 1867.849224 35.143592 0.000000 0.000000
50 1 9.636000 1.230000 0.883215 35.328581 1831.929047 35.328581 0.000000 0.000000
50 1 9.642000 1.236000 0.887749 35.509978 1796.008869 35.509978 0.000000 0.000000
50 1 9.648000 1.242000 0.892195 35.687783 1760.088692 35.687783 0.000000 0.000000
50 1 9.654000 1.248000 0.896550 35.861996 1724.168514 35.861996 0.000000 0.000000
50 1 9.660000 1.254000 0.900815 36.032616 1688.248337 36.032616 0.000000 0.000000
50 1 9.666000 1.260000 0.904991 36.199645 1652.328160 36.199645 0.000000 0.000000
50 1 9.672000 1.266000 0.909077 36.363082 1616.407982 36.363082 0.000000 0.000000
50 1 9.678000 1.272000 0.913073 36.522927 1580.487805 36.522927 0.000000 0.000000
50 1 9.684000 1.278000 0.916979 36.679180 1544.567627 36.679180 0.000000 0.000000
50 1 9.690000 1.284000 0.920796 36.831840 1508.647450 36.831840 0.000000 0.000000
50 1 9.696000 1.290000 0.924523 36.980909 1472.727273 36.980909 0.000000 0.000000
50 1 9.702000 1.296000 0.928160 37.126386 1436.807095 37.126386 0.000000 0.000000
50 1 9.708000 1.302000 0.931707 37.268271 1400.886918 37.268271 0.000000 0.000000
50 1 9.714000 1.308000 0.935164 37.406563 1364.966741 37.406563 0.000000 0.000000
50 1 9.720000 1.314000 0.938532 37.541264 1329.046563 37.541264 0.000000 0.000000
50 1 9.726000 1.320000 0.941809 37.672373 1293.126386 37.672373 0.000000 0.000000
50 1 9.732000 1.326000 0.944997 37.799889 1257.206208 37.799889 0.000000 0.000000
50 1 9.738000 1.332000 0.948095 37.923814 1221.286031 37.923814 0.000000 0.000000
50 1 9.744000 1.338000 0.951104 38.044146 1185.365854 38.044146 0.000000 0.000000
50 1 9.750000 1.344000 0.954022 38.160887 1149.445676 38.160887 0.000000 0.000000
50 1 9.756000 1.350000 0.956851 38.274035 1113.525499 38.274035 0.000000 0.000000
50 1 9.762000 1.356000 0.959590 38.383592 1077.605322 38.383592 0.000000 0.000000
50 1 9.768000 1.362000 0.962239 38.489557 1041.685144 38.489557 0.000000 0.000000
50 1 9.774000 1.368000 0.964798 38.591929 1005.764967 38.591929 0.000000 0.000000
50 1 9.780000 1.374000 0.967268 38.690710 969.844789 38.690710 0.000000 0.000000
50 1 9.786000 1.380000 0.969647 38.785898 933.924612 38.785898 0.000000 0.000000
50 1 9.792000 1.386000 0.971937 38.877494 898.004435 38.877494 0.000000 0.000000
50 1 9.798000 1.392000 0.974137 38.965499 862.084257 38.965499 0.000000 0.000000
50 1 9.804000 1.398000 0.976248 39.049911 826.164080 39.049911 0.000000 0.000000
50 1 9.810000 1.404000 0.978268 39.130732 790.243902 39.130732 0.000000 0.000000
50 1 9.816000 1.410000 0.980199 39.207960 754.323725 39.207960 0.000000 0.000000
50 1 9.822000 1.416000 0.982040 39.281596 718.403548 39.281596 0.000000 0.000000
50 1 9.828000 1.422000 0.983791 39.351641 682.483370 39.351641 0.000000 0.000000
50 1 9.834000 1.428000 0.985452 39.418093 646.563193 39.418093 0.000000 0.000000
50 1 9.840000 1.434000 0.987024 39.480953 610.643016 39.480953 0.000000 0.000000
50 1 9.846000 1.440000 0.988506 39.540222 574.722838 39.540222 0.000000 0.000000
50 1 9.852000 1.446000 0.989897 39.595898 538.802661 39.595898 0.000000 0.000000
50 1 9.858000 1.452000 0.991200 39.647982 502.882483 39.647982 0.000000 0.000000
50 1 9.864000 1.458000 0.992412 39.696475 466.962306 39.696475 0.000000 0.000000
50 1 9.870000 1.464000 0.993534 39.741375 431.042129 39.741375 0.000000 0.000000
50 1 9.876000 1.470000 0.994567 39.782683 395.121951 39.782683 0.000000 0.000000
50 1 9.882000 1.476000 0.995510 39.820399 359.201774 39.820399 0.000000 0.000000
50 1 9.888000 1.482000 0.996363 39.854523 323.281596 39.854523 0.000000 0.000000
50 1 9.894000 1.488000 0.997126 39.885055 287.361419 39.885055 0.000000 0.000000
50 1 9.900000 1.494000 0.997800 39.911996 251.441242 39.911996 0.000000 0.000000
50 1 9.906000 1.500000 0.998384 39.935344 215.521064 39.935344 0.000000 0.000000
50 1 9.912000 1.506000 0.998877 39.955100 179.600887 39.955100 0.000000 0.000000
50 1 9.918000 1.512000 0.999282 39.971264 143.680710 39.971264 0.000000 0.000000
50 1 9.924000 1.518000 0.999596 39.983836 107.760532 39.983836 0.000000 0.000000
50 1 9.930000 1.524000 0.999820 39.992816 71.840355 39.992816 0.000000 0.000000
50 1 9.936000 1.530000 0.999955 39.998204 35.920177 39.998204 0.000000 0.000000
50 1 9.942000 1.536000 1.000000 40.000000 0.000000 40.000000 0.000000 0.000000
50 1 9.948000 1.542000 1.000000 40.000000 0.000000 40.000000 0.000000 0.000000
60 1 9.960000 0.000000 0.000000 0.000000 0.000000 40.000000 0.000000 0.000000
60 1 9.966000 0.006000 0.000064 0.001800 35.994124 40.001273 0.001273 0.000000
60 1 9.972000 0.012000 0.000255 0.007199 71.988247 40.005090 0.005090 0.000000
60 1 9.978000 0.018000 0.000573 0.016197 107.982371 40.011453 0.011453 0.000000
60 1 9.984000 0.024000 0.001018 0.028795 143.976495 40.020361 0.020361 0.000000
60 1 9.990000 0.030000 0.001591 0.044993 179.970618 40.031815 0.031815 0.000000
60 1 9.996000 0.036000 0.002291 0.064789 215.964742 40.045813 0.045813 0.000000
60 1 10.002000 0.042000 0.003118 0.088186 251.958866 40.062357 0.062357 0.000000
60 1 10.008000 0.048000 0.004072 0.115181 287.952989 40.081445 0.081445 0.000000
60 1 10.014000 0.054000 0.005154 0.145776 323.947113 40.103079 0.103079 0.000000
60 1 10.020000 0.060000 0.006363 0.179971 359.941237 40.127258 0.127258 0.000000
60 1 10.026000 0.066000 0.007699 0.217764 395.935360 40.153983 0.153983 0.000000
60 1 10.032000 0.072000 0.009163 0.259158 431.929484 40.183252 0.183252 0.000000
60 1 10.038000 0.078000 0.010753 0.304150 467.923608 40.215067 0.215067 0.000000
60 1 10.044000 0.084000 0.012471 0.352742 503.917731 40.249427 0.249427 0.000000
60 1 10.050000 0.090000 0.014317 0.404934 539.911855 40.286332 0.286332 0.000000
60 1 10.056000 0.096000 0.016289 0.460725 575.905979 40.325782 0.325782 0.000000
60 1 10.062000 0.102000 0.018389 0.520115 611.900102 40.367777 0.367777 0.000000
60 1 10.068000 0.108000 0.020616 0.583105 647.894226 40.412317 0.412317 0.000000
60 1 10.074000 0.114000 0.022970 0.649694 683.888350 40.459403 0.459403 0.000000
60 1 10.080000 0.120000 0.025452 0.719882 719.882473 40.509034 0.509034 0.000000
60 1 10.086000 0.126000 0.028060 0.793670 755.876597 40.561210 0.561210 0.000000
60 1 10.092000 0.132000 0.030797 0.871058 791.870721 40.615931 0.615931 0.000000
60 1 10.098000 0.138000 0.033660 0.952045 827.864844 40.673197 0.673197 0.000000
60 1 10.104000 0.144000 0.036650 1.036631 863.858968 40.733009 0.733009 0.000000
60 1 10.110000 0.150000 0.039768 1.124816 899.853092 40.795365 0.795365 0.000000
60 1 10.116000 0.156000 0.043013 1.216601 935.847215 40.860267 0.860267 0.000000
60 1 10.122000 0.162000 0.046386 1.311986 971.841339 40.927714 0.927714 0.000000
60 1 10.128000 0.168000 0.049885 1.410970 1007.835463 40.997706 0.997706 0.000000
60 1 10.134000 0.174000 0.053512 1.513553 1043.829586 41.070244 1.070244 0.000000
60 1 10.140000 0.180000 0.057266 1.619736 1079.823710 41.145326 1.145326 0.000000
60 1 10.146000 0.186000 0.061148 1.729518 1115.817834 41.222954 1.222954 0.000000
60 1 10.152000 0.192000 0.065156 1.842899 1151.811957 41.303126 1.303126 0.000000
60 1 10.158000 0.198000 0.069292 1.959880 1187.806081 41.385844 1.385844 0.000000
60 1 10.164000 0.204000 0.073555 2.080460 1223.800204 41.471108 1.471108 0.000000
60 1 10.170000 0.210000 0.077946 2.204640 1259.794328 41.558916 1.558916 0.000000
60 1 10.176000 0.216000 0.082463 2.332419 1295.788452 41.649269 1.649269 0.000000
60 1 10.182000 0.222000 0.087108 2.463798 1331.782575 41.742168 1.742168 0.000000
60 1 10.188000 0.228000 0.091881 2.598776 1367.776699 41.837612 1.837612 0.000000
60 1 10.194000 0.234000 0.096780 2.737353 1403.770823 41.935601 1.935601 0.000000
60 1 10.200000 0.240000 0.101807 2.879530 1439.764946 42.036135 2.036135 0.000000
60 1 10.206000 0.246000 0.106961 3.025306 1475.759070 42.139214 2.139214 0.000000
60 1 10.212000 0.252000 0.112242 3.174682 1511.753194 42.244839 2.244839 0.000000
60 1 10.218000 0.258000 0.117650 3.327657 1547.747317 42.353009 2.353009 0.000000
60 1 10.224000 0.264000 0.123186 3.484231 1583.741441 42.463723 2.463723 0.000000
60 1 10.230000 0.270000 0.128849 3.644405 1619.735565 42.576984 2.576984 0.000000
60 1 10.236000 0.276000 0.134639 3.808178 1655.729688 42.692789 2.692789 0.000000
60 1 10.242000 0.282000 0.140557 3.975551 1691.723812 42.811139 2.811139 0.000000
60 1 10.248000 0.288000 0.146602 4.146523 1727.717936 42.932035 2.932035 0.000000
60 1 10.254000 0.294000 0.152774 4.321095 1763.712059 43.055475 3.055475 0.000000
60 1 10.260000 0.300000 0.159073 4.499265 1799.706183 43.181461 3.181461 0.000000
60 1 10.266000 0.306000 0.165500 4.681036 1835.700307 43.309992 3.309992 0.000000
60 1 10.272000 0.312000 0.172053 4.866406 1871.694430 43.441068 3.441068 0.000000
60 1 10.278000 0.318000 0.178734 5.055375 1907.688554 43.574690 3.574690 0.000000
60 1 10.284000 0.324000 0.185543 5.247943 1943.682678 43.710856 3.710856 0.000000
60 1 10.290000 0.330000 0.192478 5.444111 1979.676801 43.849568 3.849568 0.000000
60 1 10.296000 0.336000 0.199529 5.643523 1999.673537 43.990573 3.990573 0.000000
60 1 10.302000 0.342000 0.206599 5.843490 1999.673537 44.131972 4.131972 0.000000
60 1 10.308000 0.348000 0.213668 6.043458 1999.673537 44.273370 4.273370 0.000000
60 1 10.314000 0.354000 0.220738 6.243425 1999.673537 44.414768 4.414768 0.000000
60 1 10.320000 0.360000 0.227808 6.443393 1999.673537 44.556167 4.556167 0.000000
60 1 10.326000 0.366000 0.234878 6.643360 1999.673537 44.697565 4.697565 0.000000
60 1 10.332000 0.372000 0.241948 6.843327 1999.673537 44.838963 4.838963 0.000000
60 1 10.338000 0.378000 0.249018 7.043295 1999.673537 44.980361 4.980361 0.000000
60 1 10.344000 0.384000 0.256088 7.243262 1999.673537 45.121760 5.121760 0.000000
60 1 10.350000 0.390000 0.263158 7.443229 1999.673537 45.263158 5.263158 0.000000
60 1 10.356000 0.396000 0.270228 7.643197 1999.673537 45.404556 5.404556 0.000000
60 1 10.362000 0.402000 0.277298 7.843164 1999.673537 45.545954 5.545954 0.000000
60 1 10.368000 0.408000 0.284368 8.043131 1999.673537 45.687353 5.687353 0.000000
60 1 10.374000 0.414000 0.291438 8.243099 1999.673537 45.828751 5.828751 0.000000
60 1 10.380000 0.420000 0.298507 8.443066 1999.673537 45.970149 5.970149 0.000000
60 1 10.386000 0.426000 0.305577 8.643033 1999.673537 46.111548 6.111548 0.000000
60 1 10.392000 0.432000 0.312647 8.843001 1999.673537 46.252946 6.252946 0.000000
60 1 10.398000 0.438000 0.319717 9.042968 1999.673537 46.394344 6.394344 0.000000
60 1 10.404000 0.444000 0.326787 9.242935 1999.673537 46.535742 6.535742 0.000000
60 1 10.410000 0.450000 0.333857 9.442903 1999.673537 46.677141 6.677141 0.000000
60 1 10.416000 0.456000 0.340927 9.642870 1999.673537 46.818539 6.818539 0.000000
60 1 10.422000 0.462000 0.347997 9.842838 1999.673537 46.959937 6.959937 0.000000
60 1 10.428000 0.468000 0.355067 10.042805 1999.673537 47.101335 7.101335 0.000000
60 1 10.434000 0.474000 0.362137 10.242772 1999.673537 47.242734 7.242734 0.000000
60 1 10.440000 0.480000 0.369207 10.442740 1999.673537 47.384132 7.384132 0.000000
60 1 10.446000 0.486000 0.376277 10.642707 1999.673537 47.525530 7.525530 0.000000
60 1 10.452000 0.492000 0.383346 10.842674 1999.673537 47.666929 7.666929 0.000000
60 1 10.458000 0.498000 0.390416 11.042642 1999.673537 47.808327 7.808327 0.000000
60 1 10.464000 0.504000 0.397486 11.242609 1999.673537 47.949725 7.949725 0.000000
60 1 10.470000 0.510000 0.404556 11.442576 1999.673537 48.091123 8.091123 0.000000
60 1 10.476000 0.516000 0.411626 11.642544 1999.673537 48.232522 8.232522 0.000000
60 1 10.482000 0.522000 0.418696 11.842511 1999.673537 48.373920 8.373920 0.000000
60 1 10.488000 0.528000 0.425766 12.042478 1999.673537 48.515318 8.515318 0.000000
60 1 10.494000 0.534000 0.432836 12.242446 1999.673537 48.656716 8.656716 0.000000
60 1 10.500000 0.540000 0.439906 12.442413 1999.673537 48.798115 8.798115 0.000000
60 1 10.506000 0.546000 0.446976 12.642380 1999.673537 48.939513 8.939513 0.000000
60 1 10.512000 0.552000 0.454046 12.842348 1999.673537 49.080911 9.080911 0.000000
60 1 10.518000 0.558000 0.461115 13.042315 1999.673537 49.222310 9.222310 0.000000
60 1 10.524000 0.564000 0.468185 13.242283 1999.673537 49.363708 9.363708 0.000000
60 1 10.530000 0.570000 0.475255 13.442250 1999.673537 49.505106 9.505106 0.000000
60 1 10.536000 0.576000 0.482325 13.642217 1999.673537 49.646504 9.646504 0.000000
60 1 10.542000 0.582000 0.489395 13.842185 1999.673537 49.787903 9.787903 0.000000
60 1 10.548000 0.588000 0.496465 14.042152 1999.673537 49.929301 9.929301 0.000000
60 1 10.554000 0.594000 0.503535 14.242119 1999.673537 50.070699 10.070699 0.000000
60 1 10.560000 0.600000 0.510605 14.442087 1999.673537 50.212097 10.212097 0.000000
60 1 10.566000 0.606000 0.517675 14.642054 1999.673537 50.353496 10.353496 0.000000
60 1 10.572000 0.612000 0.524745 14.842021 1999.673537 50.494894 10.494894 0.000000
60 1 10.578000 0.618000 0.531815 15.041989 1999.673537 50.636292 10.636292 0.000000
60 1 10.584000 0.624000 0.538885 15.241956 1999.673537 50.777690 10.777690 0.000000
60 1 10.590000 0.630000 0.545954 15.441923 1999.673537 50.919089 10.919089 0.000000
60 1 10.596000 0.636000 0.553024 15.641891 1999.673537 51.060487 11.060487 0.000000
60 1 10.602000 0.642000 0.560094 15.841858 1999.673537 51.201885 11.201885 0.000000
60 1 10.608000 0.648000 0.567164 16.041825 1999.673537 51.343284 11.343284 0.000000
60 1 10.614000 0.654000 0.574234 16.241793 1999.673537 51.484682 11.484682 0.000000
60 1 10.620000 0.660000 0.581304 16.441760 1999.673537 51.626080 11.626080 0.000000
60 1 10.626000 0.666000 0.588374 16.641728 1999.673537 51.767478 11.767478 0.000000
60 1 10.632000 0.672000 0.595444 16.841695 1999.673537 51.908877 11.908877 0.000000
60 1 10.638000 0.678000 0.602514 17.041662 1999.673537 52.050275 12.050275 0.000000
60 1 10.644000 0.684000 0.609584 17.241630 1999.673537 52.191673 12.191673 0.000000
60 1 10.650000 0.690000 0.616654 17.441597 1999.673537 52.333071 12.333071 0.000000
60 1 10.656000 0.696000 0.623723 17.641564 1999.673537 52.474470 12.474470 0.000000
60 1 10.662000 0.702000 0.630793 17.841532 1999.673537 52.615868 12.615868 0.000000
60 1 10.668000 0.708000 0.637863 18.041499 1999.673537 52.757266 12.757266 0.000000
60 1 10.674000 0.714000 0.644933 18.241466 1999.673537 52.898665 12.898665 0.000000
60 1 10.680000 0.720000 0.652003 18.441434 1999.673537 53.040063 13.040063 0.000000
60 1 10.686000 0.726000 0.659073 18.641401 1999.673537 53.181461 13.181461 0.000000
60 1 10.692000 0.732000 0.666143 18.841368 1999.673537 53.322859 13.322859 0.000000
60 1 10.698000 0.738000 0.673213 19.041336 1999.673537 53.464258 13.464258 0.000000
60 1 10.704000 0.744000 0.680283 19.241303 1999.673537 53.605656 13.605656 0.000000
60 1 10.710000 0.750000 0.687353 19.441270 1999.673537 53.747054 13.747054 0.000000
60 1 10.716000 0.756000 0.694423 19.641238 1999.673537 53.888452 13.888452 0.000000
60 1 10.722000 0.762000 0.701493 19.841205 1999.673537 54.029851 14.029851 0.000000
60 1 10.728000 0.768000 0.708562 20.041173 1999.673537 54.171249 14.171249 0.000000
60 1 10.734000 0.774000 0.715632 20.241140 1999.673537 54.312647 14.312647 0.000000
60 1 10.740000 0.780000 0.722702 20.441107 1999.673537 54.454046 14.454046 0.000000
60 1 10.746000 0.786000 0.729772 20.641075 1999.673537 54.595444 14.595444 0.000000
60 1 10.752000 0.792000 0.736842 20.841042 1999.673537 54.736842 14.736842 0.000000
60 1 10.758000 0.798000 0.743912 21.041009 1999.673537 54.878240 14.878240 0.000000
60 1 10.764000 0.804000 0.750982 21.240977 1999.673537 55.019639 15.019639 0.000000
60 1 10.770000 0.810000 0.758052 21.440944 1999.673537 55.161037 15.161037 0.000000
60 1 10.776000 0.816000 0.765122 21.640911 1999.673537 55.302435 15.302435 0.000000
60 1 10.782000 0.822000 0.772192 21.840879 1999.673537 55.443833 15.443833 0.000000
60 1 10.788000 0.828000 0.779262 22.040846 1999.673537 55.585232 15.585232 0.000000
60 1 10.794000 0.834000 0.786332 22.240813 1999.673537 55.726630 15.726630 0.000000
60 1 10.800000 0.840000 0.793401 22.440781 1999.673537 55.868028 15.868028 0.000000
60 1 10.806000 0.846000 0.800471 22.640748 1999.673537 56.009427 16.009427 0.000000
60 1 10.812000 0.852000 0.807522 22.840160 1979.676801 56.150432 16.150432 0.000000
60 1 10.818000 0.858000 0.814457 23.036328 1943.682678 56.289144 16.289144 0.000000
60 1 10.824000 0.864000 0.821266 23.228897 1907.688554 56.425310 16.425310 0.000000
60 1 10.830000 0.870000 0.827947 23.417866 1871.694430 56.558932 16.558932 0.000000
60 1 10.836000 0.876000 0.834500 23.603235 1835.700307 56.690008 16.690008 0.000000
60 1 10.842000 0.882000 0.840927 23.785006 1799.706183 56.818539 16.818539 0.000000
60 1 10.848000 0.888000 0.847226 23.963177 1763.712059 56.944525 16.944525 0.000000
60 1 10.854000 0.894000 0.853398 24.137748 1727.717936 57.067965 17.067965 0.000000
60 1 10.860000 0.900000 0.859443 24.308720 1691.723812 57.188861 17.188861 0.000000
60 1 10.866000 0.906000 0.865361 24.476093 1655.729688 57.307211 17.307211 0.000000
60 1 10.872000 0.912000 0.871151 24.639866 1619.735565 57.423016 17.423016 0.000000
60 1 10.878000 0.918000 0.876814 24.800040 1583.741441 57.536277 17.536277 0.000000
60 1 10.884000 0.924000 0.882350 24.956615 1547.747317 57.646991 17.646991 0.000000
60 1 10.890000 0.930000 0.887758 25.109590 1511.753194 57.755161 17.755161 0.000000
60 1 10.896000 0.936000 0.893039 25.258965 1475.759070 57.860786 17.860786 0.000000
60 1 10.902000 0.942000 0.898193 25.404741 1439.764946 57.963865 17.963865 0.000000
60 1 10.908000 0.948000 0.903220 25.546918 1403.770823 58.064399 18.064399 0.000000
60 1 10.914000 0.954000 0.908119 25.685496 1367.776699 58.162388 18.162388 0.000000
60 1 10.920000 0.960000 0.912892 25.820473 1331.782575 58.257832 18.257832 0.000000
60 1 10.926000 0.966000 0.917537 25.951852 1295.788452 58.350731 18.350731 0.000000
60 1 10.932000 0.972000 0.922054 26.079631 1259.794328 58.441084 18.441084 0.000000
60 1 10.938000 0.978000 0.926445 26.203811 1223.800204 58.528892 18.528892 0.000000
60 1 10.944000 0.984000 0.930708 26.324391 1187.806081 58.614156 18.614156 0.000000
60 1 10.950000 0.990000 0.934844 26.441372 1151.811957 58.696874 18.696874 0.000000
60 1 10.956000 0.996000 0.938852 26.554754 1115.817834 58.777046 18.777046 0.000000
60 1 10.962000 1.002000 0.942734 26.664536 1079.823710 58.854674 18.854674 0.000000
60 1 10.968000 1.008000 0.946488 26.770718 1043.829586 58.929756 18.929756 0.000000
60 1 10.974000 1.014000 0.950115 26.873302 1007.835463 59.002294 19.002294 0.000000
60 1 10.980000 1.020000 0.953614 26.972285 971.841339 59.072286 19.072286 0.000000
60 1 10.986000 1.026000 0.956987 27.067670 935.847215 59.139733 19.139733 0.000000
60 1 10.992000 1.032000 0.960232 27.159455 899.853092 59.204635 19.204635 0.000000
60 1 10.998000 1.038000 0.963350 27.247640 863.858968 59.266991 19.266991 0.000000
60 1 11.004000 1.044000 0.966340 27.332227 827.864844 59.326803 19.326803 0.000000
60 1 11.010000 1.050000 0.969203 27.413213 791.870721 59.384069 19.384069 0.000000
60 1 11.016000 1.056000 0.971940 27.490601 755.876597 59.438790 19.438790 0.000000
60 1 11.022000 1.062000 0.974548 27.564389 719.882473 59.490966 19.490966 0.000000
60 1 11.028000 1.068000 0.977030 27.634577 683.888350 59.540597 19.540597 0.000000
60 1 11.034000 1.074000 0.979384 27.701166 647.894226 59.587683 19.587683 0.000000
60 1 11.040000 1.080000 0.981611 27.764156 611.900102 59.632223 19.632223 0.000000
60 1 11.046000 1.086000 0.983711 27.823546 575.905979 59.674218 19.674218 0.000000
60 1 11.052000 1.092000 0.985683 27.879337 539.911855 59.713668 19.713668 0.000000
60 1 11.058000 1.098000 0.987529 27.931529 503.917731 59.750573 19.750573 0.000000
60 1 11.064000 1.104000 0.989247 27.980121 467.923608 59.784933 19.784933 0.000000
60 1 11.070000 1.110000 0.990837 28.025114 431.929484 59.816748 19.816748 0.000000
60 1 11.076000 1.116000 0.992301 28.066507 395.935360 59.846017 19.846017 0.000000
60 1 11.082000 1.122000 0.993637 28.104301 359.941237 59.872742 19.872742 0.000000
60 1 11.088000 1.128000 0.994846 28.138495 323.947113 59.896921 19.896921 0.000000
60 1 11.094000 1.134000 0.995928 28.169090 287.952989 59.918555 19.918555 0.000000
60 1 11.100000 1.140000 0.996882 28.196086 251.958866 59.937643 19.937643 0.000000
60 1 11.106000 1.146000 0.997709 28.219482 215.964742 59.954187 19.954187 0.000000
60 1 11.112000 1.152000 0.998409 28.239279 179.970618 59.968185 19.968185 0.000000
60 1 11.118000 1.158000 0.998982 28.255476 143.976495 59.979639 19.979639 0.000000
60 1 11.124000 1.164000 0.999427 28.268074 107.982371 59.988547 19.988547 0.000000
60 1 11.130000 1.170000 0.999745 28.277072 71.988247 59.994910 19.994910 0.000000
60 1 11.136000 1.176000 0.999936 28.282472 35.994124 59.998727 19.998727 0.000000
60 1 11.142000 1.182000 1.000000 28.284271 0.000000 60.000000 20.000000 0.000000
60 1 11.148000 1.188000 1.000000 28.284271 0.000000 60.000000 20.000000 0.000000
70 1 11.160000 0.000000 0.000000 0.000000 0.000000 60.000000 20.000000 0.000000
70 1 11.166000 0.006000 0.000179 0.001790 35.799370 60.000000 20.001790 0.000000
70 1 11.172000 0.012000 0.000716 0.007160 71.598739 60.000000 20.007160 0.000000
70 1 11.178000 0.018000 0.001611 0.016110 107.398109 60.000000 20.016110 0.000000
70 1 11.184000 0.024000 0.002864 0.028639 143.197479 60.000000 20.028639 0.000000
70 1 11.190000 0.030000 0.004475 0.044749 178.996849 60.000000 20.044749 0.000000
70 1 11.196000 0.036000 0.006444 0.064439 214.796218 60.000000 20.064439 0.000000
70 1 11.202000 0.042000 0.008771 0.087708 250.595588 60.000000 20.087708 0.000000
70 1 11.208000 0.048000 0.011456 0.114558 286.394958 60.000000 20.114558 0.000000
70 1 11.214000 0.054000 0.014499 0.144987 322.194328 60.000000 20.144987 0.000000
70 1 11.220000 0.060000 0.017900 0.178997 357.993697 60.000000 20.178997 0.000000
70 1 11.226000 0.066000 0.021659 0.216586 393.793067 60.000000 20.216586 0.000000
70 1 11.232000 0.072000 0.025776 0.257755 429.592437 60.000000 20.257755 0.000000
70 1 11.238000 0.078000 0.030250 0.302505 465.391807 60.000000 20.302505 0.000000
70 1 11.244000 0.084000 0.035083 0.350834 501.191176 60.000000 20.350834 0.000000
70 1 11.250000 0.090000 0.040274 0.402743 536.990546 60.000000 20.402743 0.000000
70 1 11.256000 0.096000 0.045823 0.458232 572.789916 60.000000 20.458232 0.000000
70 1 11.262000 0.102000 0.051730 0.517301 608.589286 60.000000 20.517301 0.000000
70 1 11.268000 0.108000 0.057995 0.579950 644.388655 60.000000 20.579950 0.000000
70 1 11.274000 0.114000 0.064618 0.646179 680.188025 60.000000 20.646179 0.000000
70 1 11.280000 0.120000 0.071599 0.715987 715.987395 60.000000 20.715987 0.000000
70 1 11.286000 0.126000 0.078938 0.789376 751.786764 60.000000 20.789376 0.000000
70 1 11.292000 0.132000 0.086634 0.866345 787.586134 60.000000 20.866345 0.000000
70 1 11.298000 0.138000 0.094689 0.946893 823.385504 60.000000 20.946893 0.000000
70 1 11.304000 0.144000 0.103102 1.031022 859.184874 60.000000 21.031022 0.000000
70 1 11.310000 0.150000 0.111873 1.118730 894.984243 60.000000 21.118730 0.000000
70 1 11.316000 0.156000 0.121002 1.210019 930.783613 60.000000 21.210019 0.000000
70 1 11.322000 0.162000 0.130489 1.304887 966.582983 60.000000 21.304887 0.000000
70 1 11.328000 0.168000 0.140334 1.403335 1002.382353 60.000000 21.403335 0.000000
70 1 11.334000 0.174000 0.150536 1.505363 1038.181722 60.000000 21.505363 0.000000
70 1 11.340000 0.180000 0.161097 1.610972 1073.981092 60.000000 21.610972 0.000000
70 1 11.346000 0.186000 0.172016 1.720160 1109.780462 60.000000 21.720160 0.000000
70 1 11.352000 0.192000 0.183293 1.832928 1145.579832 60.000000 21.832928 0.000000
70 1 11.358000 0.198000 0.194928 1.949276 1181.379201 60.000000 21.949276 0.000000
70 1 11.364000 0.204000 0.206920 2.069204 1217.178571 60.000000 22.069204 0.000000
70 1 11.370000 0.210000 0.219271 2.192711 1252.977941 60.000000 22.192711 0.000000
70 1 11.376000 0.216000 0.231980 2.319799 1288.777311 60.000000 22.319799 0.000000
70 1 11.382000 0.222000 0.245047 2.450467 1324.576680 60.000000 22.450467 0.000000
70 1 11.388000 0.228000 0.258471 2.584714 1360.376050 60.000000 22.584714 0.000000
70 1 11.394000 0.234000 0.272254 2.722542 1396.175420 60.000000 22.722542 0.000000
70 1 11.400000 0.240000 0.286395 2.863950 1431.974790 60.000000 22.863950 0.000000
70 1 11.406000 0.246000 0.300894 3.008937 1467.774159 60.000000 23.008937 0.000000
70 1 11.412000 0.252000 0.315750 3.157504 1503.573529 60.000000 23.157504 0.000000
70 1 11.418000 0.258000 0.330965 3.309652 1539.372899 60.000000 23.309652 0.000000
70 1 11.424000 0.264000 0.346538 3.465379 1575.172268 60.000000 23.465379 0.000000
70 1 11.430000 0.270000 0.362469 3.624686 1610.971638 60.000000 23.624686 0.000000
70 1 11.436000 0.276000 0.378757 3.787573 1646.771008 60.000000 23.787573 0.000000
70 1 11.442000 0.282000 0.395404 3.954040 1682.570378 60.000000 23.954040 0.000000
70 1 11.448000 0.288000 0.412409 4.124087 1718.369747 60.000000 24.124087 0.000000
70 1 11.454000 0.294000 0.429771 4.297714 1754.169117 60.000000 24.297714 0.000000
70 1 11.460000 0.300000 0.447492 4.474921 1789.968487 60.000000 24.474921 0.000000
70 1 11.466000 0.306000 0.465571 4.655708 1825.767857 60.000000 24.655708 0.000000
70 1 11.472000 0.312000 0.484007 4.840075 1861.567226 60.000000 24.840075 0.000000
70 1 11.478000 0.318000 0.502771 5.027711 1876.335517 60.000000 25.027711 0.000000
70 1 11.484000 0.324000 0.521357 5.213574 1840.932960 60.000000 25.213574 0.000000
70 1 11.490000 0.330000 0.539590 5.395897 1805.530403 60.000000 25.395897 0.000000
